AREA_NAME,Year,Crime_Type,POPULATION_2023,Crime_Count,Crime_Rate_per_1000
Area 97,2023,SHOOTING,30448,12,0.394114555964267
Area 98,2023,SHOOTING,15686,6,0.3825066938671427
Area 99,2023,SHOOTING,32454,14,0.43137979910026497
Area 100,2023,SHOOTING,17636,11,0.6237242004989794
Area 1,2014,THEFTFROMMV,7985,4,0.5009392611145899
Area 2,2014,THEFTFROMMV,34924,21,0.6013056923605543
Area 3,2014,THEFTFROMMV,34709,15,0.4321645682675963
Area 4,2014,THEFTFROMMV,7756,0,0
Area 5,2014,THEFTFROMMV,14641,7,0.4781094187555495
Area 6,2014,THEFTFROMMV,36312,23,0.633399427186605
Area 7,2014,THEFTFROMMV,19182,7,0.36492545094359297
Area 8,2014,THEFTFROMMV,20179,6,0.2973388175826354
Area 9,2014,THEFTFROMMV,32167,17,0.5284919327260857
Area 10,2014,THEFTFROMMV,29172,7,0.23995612230906346
Area 11,2014,THEFTFROMMV,14096,7,0.4965947786606129
Area 12,2014,THEFTFROMMV,35537,22,0.6190730787629795
Area 13,2014,THEFTFROMMV,33980,16,0.47086521483225424
Area 14,2014,THEFTFROMMV,12988,7,0.5389590391130273
Area 15,2014,THEFTFROMMV,18535,4,0.21580793094146208
Area 16,2014,THEFTFROMMV,29540,16,0.5416384563303994
Area 17,2014,THEFTFROMMV,11215,2,0.17833259028087384
Area 18,2014,THEFTFROMMV,22982,13,0.5656600818031502
Area 19,2014,THEFTFROMMV,34393,14,0.4070595760765272
Area 20,2014,THEFTFROMMV,33824,13,0.38434247871333965
Area 21,2014,THEFTFROMMV,5040,1,0.1984126984126984
Area 22,2014,THEFTFROMMV,19425,6,0.3088803088803089
Area 23,2014,THEFTFROMMV,12283,6,0.4884800130261337
Area 24,2014,THEFTFROMMV,33501,18,0.5372973941076387
Area 25,2014,THEFTFROMMV,16472,15,0.9106362311801846
Area 26,2014,THEFTFROMMV,17300,20,1.1560693641618498
Area 27,2014,THEFTFROMMV,11133,2,0.17964609718853858
Area 28,2014,THEFTFROMMV,38522,24,0.6230206115985671
Area 29,2014,THEFTFROMMV,26811,22,0.8205587258960875
Area 30,2014,THEFTFROMMV,14639,7,0.4781747387116606
Area 31,2014,THEFTFROMMV,24741,14,0.5658623337779394
Area 32,2014,THEFTFROMMV,14325,5,0.34904013961605584
Area 33,2014,THEFTFROMMV,31509,14,0.44431749658827635
Area 34,2014,THEFTFROMMV,25959,20,0.7704457028390924
Area 35,2014,THEFTFROMMV,19402,10,0.5154107823935676
Area 36,2014,THEFTFROMMV,10966,5,0.4559547692868868
Area 37,2014,THEFTFROMMV,33798,19,0.5621634416237647
Area 38,2014,THEFTFROMMV,31835,11,0.3455316475577195
Area 39,2014,THEFTFROMMV,17048,8,0.46926325668700136
Area 40,2014,THEFTFROMMV,20149,8,0.3970420368256489
Area 41,2014,THEFTFROMMV,10026,8,0.7979253939756633
Area 42,2014,THEFTFROMMV,37605,24,0.6382130035899481
Area 43,2014,THEFTFROMMV,21151,11,0.5200699730509195
Area 44,2014,THEFTFROMMV,30558,9,0.294521892794031
Area 45,2014,THEFTFROMMV,19214,7,0.3643176850213386
Area 46,2014,THEFTFROMMV,19286,6,0.3111065021258944
Area 47,2014,THEFTFROMMV,28193,12,0.4256375696094775
Area 48,2014,THEFTFROMMV,29557,14,0.4736610616774368
Area 49,2014,THEFTFROMMV,39975,11,0.27517198248905567
Area 50,2014,THEFTFROMMV,19490,13,0.6670087224217548
Area 51,2014,THEFTFROMMV,22412,5,0.22309477065857578
Area 52,2014,THEFTFROMMV,17047,7,0.4106294362644453
Area 53,2014,THEFTFROMMV,39723,19,0.47831231276590386
Area 54,2014,THEFTFROMMV,25476,4,0.15701051970482022
Area 55,2014,THEFTFROMMV,22368,16,0.7153075822603719
Area 56,2014,THEFTFROMMV,36541,16,0.4378643167948332
Area 57,2014,THEFTFROMMV,26068,11,0.42197330059843485
Area 58,2014,THEFTFROMMV,35574,18,0.5059875189745319
Area 59,2014,THEFTFROMMV,38752,12,0.3096614368290669
Area 60,2014,THEFTFROMMV,23890,11,0.46044370029300963
Area 61,2014,THEFTFROMMV,16283,4,0.24565497758398333
Area 62,2014,THEFTFROMMV,21578,8,0.37074798405783665
Area 63,2014,THEFTFROMMV,31800,17,0.5345911949685535
Area 64,2014,THEFTFROMMV,30901,15,0.4854211837804602
Area 65,2014,THEFTFROMMV,33077,19,0.5744172687970494
Area 66,2014,THEFTFROMMV,8832,3,0.33967391304347827
Area 67,2014,THEFTFROMMV,31027,13,0.4189899120121185
Area 68,2014,THEFTFROMMV,19535,14,0.7166624008190428
Area 69,2014,THEFTFROMMV,22532,9,0.3994319190484644
Area 70,2014,THEFTFROMMV,31502,13,0.41267221128817216
Area 71,2014,THEFTFROMMV,27762,8,0.28816367696851813
Area 72,2014,THEFTFROMMV,37952,16,0.42158516020236086
Area 73,2014,THEFTFROMMV,5412,1,0.18477457501847747
Area 74,2014,THEFTFROMMV,15761,12,0.7613730093268194
Area 75,2014,THEFTFROMMV,35570,14,0.3935901040202418
Area 76,2014,THEFTFROMMV,13985,6,0.42903110475509476
Area 77,2014,THEFTFROMMV,19744,12,0.6077795786061588
Area 78,2014,THEFTFROMMV,30945,14,0.45241557602197446
Area 79,2014,THEFTFROMMV,19803,8,0.40397919507145386
Area 80,2014,THEFTFROMMV,11600,9,0.7758620689655172
Area 81,2014,THEFTFROMMV,11789,3,0.254474510136568
Area 82,2014,THEFTFROMMV,5617,2,0.35606195478013175
Area 83,2014,THEFTFROMMV,36516,17,0.4655493482309125
Area 84,2014,THEFTFROMMV,5538,2,0.36114120621162876
Area 85,2014,THEFTFROMMV,37262,14,0.3757178895389405
Area 86,2014,THEFTFROMMV,35452,19,0.5359359133476249
Area 87,2014,THEFTFROMMV,8624,6,0.6957328385899815
Area 88,2014,THEFTFROMMV,20581,9,0.43729653563966764
Area 89,2014,THEFTFROMMV,24391,13,0.5329834775121971
Area 90,2014,THEFTFROMMV,7210,4,0.5547850208044383
Area 91,2014,THEFTFROMMV,7285,4,0.5490734385724091
Area 92,2014,THEFTFROMMV,23761,10,0.4208577080089222
Area 93,2014,THEFTFROMMV,37280,14,0.3755364806866953
Area 94,2014,THEFTFROMMV,12825,8,0.6237816764132554
Area 95,2014,THEFTFROMMV,19750,6,0.3037974683544304
Area 96,2014,THEFTFROMMV,29262,8,0.2733921126375504
Area 97,2014,THEFTFROMMV,30448,18,0.5911718339464005
Area 98,2014,THEFTFROMMV,15686,7,0.44625780951166644
Area 99,2014,THEFTFROMMV,32454,13,0.4005669563073889
Area 100,2014,THEFTFROMMV,17636,11,0.6237242004989794
Area 1,2015,THEFTFROMMV,7985,2,0.25046963055729493
Area 2,2015,THEFTFROMMV,34924,13,0.37223685717558125
Area 3,2015,THEFTFROMMV,34709,20,0.5762194243567951
Area 4,2015,THEFTFROMMV,7756,4,0.5157297576070139
Area 5,2015,THEFTFROMMV,14641,11,0.7513148009015778
Area 6,2015,THEFTFROMMV,36312,20,0.5507821105970477
Area 7,2015,THEFTFROMMV,19182,11,0.5734542800542175
Area 8,2015,THEFTFROMMV,20179,6,0.2973388175826354
Area 9,2015,THEFTFROMMV,32167,14,0.4352286504803059
Area 10,2015,THEFTFROMMV,29172,13,0.44563279857397503
Area 11,2015,THEFTFROMMV,14096,5,0.3547105561861521
Area 12,2015,THEFTFROMMV,35537,12,0.33767622477980697
Area 13,2015,THEFTFROMMV,33980,11,0.3237198351971748
Area 14,2015,THEFTFROMMV,12988,6,0.4619648906683092
Area 15,2015,THEFTFROMMV,18535,9,0.4855678446182897
Area 16,2015,THEFTFROMMV,29540,12,0.4062288422477996
Area 17,2015,THEFTFROMMV,11215,6,0.5349977708426215
Area 18,2015,THEFTFROMMV,22982,12,0.5221477678182926
Area 19,2015,THEFTFROMMV,34393,14,0.4070595760765272
Area 20,2015,THEFTFROMMV,33824,17,0.5026017029328288
Area 21,2015,THEFTFROMMV,5040,2,0.3968253968253968
Area 22,2015,THEFTFROMMV,19425,8,0.4118404118404118
Area 23,2015,THEFTFROMMV,12283,5,0.4070666775217781
Area 24,2015,THEFTFROMMV,33501,17,0.5074475388794365
Area 25,2015,THEFTFROMMV,16472,11,0.6677999028654686
Area 26,2015,THEFTFROMMV,17300,10,0.5780346820809249
Area 27,2015,THEFTFROMMV,11133,4,0.35929219437707716
Area 28,2015,THEFTFROMMV,38522,18,0.4672654586989253
Area 29,2015,THEFTFROMMV,26811,9,0.3356831151393085
Area 30,2015,THEFTFROMMV,14639,7,0.4781747387116606
Area 31,2015,THEFTFROMMV,24741,8,0.3233499050159654
Area 32,2015,THEFTFROMMV,14325,2,0.13961605584642234
Area 33,2015,THEFTFROMMV,31509,15,0.4760544606302961
Area 34,2015,THEFTFROMMV,25959,8,0.30817828113563694
Area 35,2015,THEFTFROMMV,19402,12,0.6184929388722813
Area 36,2015,THEFTFROMMV,10966,5,0.4559547692868868
Area 37,2015,THEFTFROMMV,33798,19,0.5621634416237647
Area 38,2015,THEFTFROMMV,31835,13,0.40835558347730483
Area 39,2015,THEFTFROMMV,17048,7,0.4106053496011262
Area 40,2015,THEFTFROMMV,20149,14,0.6948235644448856
Area 41,2015,THEFTFROMMV,10026,5,0.4987033712347895
Area 42,2015,THEFTFROMMV,37605,18,0.47865975269246114
Area 43,2015,THEFTFROMMV,21151,14,0.6619072384284431
Area 44,2015,THEFTFROMMV,30558,14,0.4581451665684927
Area 45,2015,THEFTFROMMV,19214,13,0.6765899864682003
Area 46,2015,THEFTFROMMV,19286,14,0.7259151716270871
Area 47,2015,THEFTFROMMV,28193,13,0.461107367076934
Area 48,2015,THEFTFROMMV,29557,5,0.16916466488479884
Area 49,2015,THEFTFROMMV,39975,8,0.20012507817385866
Area 50,2015,THEFTFROMMV,19490,11,0.564391995895331
Area 51,2015,THEFTFROMMV,22412,6,0.26771372479029093
Area 52,2015,THEFTFROMMV,17047,7,0.4106294362644453
Area 53,2015,THEFTFROMMV,39723,18,0.4531379805150668
Area 54,2015,THEFTFROMMV,25476,13,0.5102841890406656
Area 55,2015,THEFTFROMMV,22368,12,0.5364806866952789
Area 56,2015,THEFTFROMMV,36541,15,0.41049779699515615
Area 57,2015,THEFTFROMMV,26068,11,0.42197330059843485
Area 58,2015,THEFTFROMMV,35574,13,0.3654354303704953
Area 59,2015,THEFTFROMMV,38752,15,0.3870767960363336
Area 60,2015,THEFTFROMMV,23890,13,0.5441607367099205
Area 61,2015,THEFTFROMMV,16283,5,0.30706872197997914
Area 62,2015,THEFTFROMMV,21578,11,0.5097784780795254
Area 63,2015,THEFTFROMMV,31800,8,0.25157232704402516
Area 64,2015,THEFTFROMMV,30901,11,0.3559755347723375
Area 65,2015,THEFTFROMMV,33077,14,0.42325482963993105
Area 66,2015,THEFTFROMMV,8832,1,0.11322463768115942
Area 67,2015,THEFTFROMMV,31027,13,0.4189899120121185
Area 68,2015,THEFTFROMMV,19535,9,0.4607115433836704
Area 69,2015,THEFTFROMMV,22532,9,0.3994319190484644
Area 70,2015,THEFTFROMMV,31502,15,0.47616024379404487
Area 71,2015,THEFTFROMMV,27762,14,0.5042864346949067
Area 72,2015,THEFTFROMMV,37952,17,0.44793423271500843
Area 73,2015,THEFTFROMMV,5412,2,0.36954915003695493
Area 74,2015,THEFTFROMMV,15761,3,0.19034325233170485
Area 75,2015,THEFTFROMMV,35570,9,0.2530222097272983
Area 76,2015,THEFTFROMMV,13985,4,0.28602073650339654
Area 77,2015,THEFTFROMMV,19744,12,0.6077795786061588
Area 78,2015,THEFTFROMMV,30945,16,0.5170463725965422
Area 79,2015,THEFTFROMMV,19803,16,0.8079583901429077
Area 80,2015,THEFTFROMMV,11600,4,0.3448275862068965
Area 81,2015,THEFTFROMMV,11789,7,0.5937738569853253
Area 82,2015,THEFTFROMMV,5617,0,0
Area 83,2015,THEFTFROMMV,36516,14,0.3833935808960456
Area 84,2015,THEFTFROMMV,5538,0,0
Area 85,2015,THEFTFROMMV,37262,20,0.5367398421984864
Area 86,2015,THEFTFROMMV,35452,20,0.5641430666817105
Area 87,2015,THEFTFROMMV,8624,7,0.8116883116883118
Area 88,2015,THEFTFROMMV,20581,13,0.6316505514795199
Area 89,2015,THEFTFROMMV,24391,9,0.368988561354598
Area 90,2015,THEFTFROMMV,7210,8,1.1095700416088765
Area 91,2015,THEFTFROMMV,7285,3,0.4118050789293068
Area 92,2015,THEFTFROMMV,23761,7,0.2946003956062455
Area 93,2015,THEFTFROMMV,37280,16,0.42918454935622313
Area 94,2015,THEFTFROMMV,12825,6,0.46783625730994155
Area 95,2015,THEFTFROMMV,19750,11,0.5569620253164557
Area 96,2015,THEFTFROMMV,29262,10,0.341740140796938
Area 97,2015,THEFTFROMMV,30448,22,0.722543352601156
Area 98,2015,THEFTFROMMV,15686,8,0.5100089251561902
Area 99,2015,THEFTFROMMV,32454,20,0.6162568558575214
Area 100,2015,THEFTFROMMV,17636,15,0.8505330006804264
Area 1,2016,THEFTFROMMV,7985,1,0.12523481527864747
Area 2,2016,THEFTFROMMV,34924,15,0.4295040659718245
Area 3,2016,THEFTFROMMV,34709,15,0.4321645682675963
Area 4,2016,THEFTFROMMV,7756,5,0.6446621970087675
Area 5,2016,THEFTFROMMV,14641,3,0.20490403660952122
Area 6,2016,THEFTFROMMV,36312,13,0.3580083718880811
Area 7,2016,THEFTFROMMV,19182,12,0.6255864873318737
Area 8,2016,THEFTFROMMV,20179,9,0.44600822637395315
Area 9,2016,THEFTFROMMV,32167,16,0.4974041719774925
Area 10,2016,THEFTFROMMV,29172,6,0.20567667626491157
Area 11,2016,THEFTFROMMV,14096,10,0.7094211123723042
Area 12,2016,THEFTFROMMV,35537,22,0.6190730787629795
Area 13,2016,THEFTFROMMV,33980,19,0.559152442613302
Area 14,2016,THEFTFROMMV,12988,11,0.8469356328919002
Area 15,2016,THEFTFROMMV,18535,10,0.5395198273536552
Area 16,2016,THEFTFROMMV,29540,15,0.5077860528097495
Area 17,2016,THEFTFROMMV,11215,0,0
Area 18,2016,THEFTFROMMV,22982,14,0.609172395788008
Area 19,2016,THEFTFROMMV,34393,19,0.5524379961038584
Area 20,2016,THEFTFROMMV,33824,14,0.4139072847682119
Area 21,2016,THEFTFROMMV,5040,3,0.5952380952380953
Area 22,2016,THEFTFROMMV,19425,8,0.4118404118404118
Area 23,2016,THEFTFROMMV,12283,9,0.7327200195392005
Area 24,2016,THEFTFROMMV,33501,12,0.35819826273842575
Area 25,2016,THEFTFROMMV,16472,6,0.3642544924720738
Area 26,2016,THEFTFROMMV,17300,9,0.5202312138728323
Area 27,2016,THEFTFROMMV,11133,9,0.8084074373484236
Area 28,2016,THEFTFROMMV,38522,15,0.38938788224910437
Area 29,2016,THEFTFROMMV,26811,15,0.5594718585655141
Area 30,2016,THEFTFROMMV,14639,8,0.5464854156704693
Area 31,2016,THEFTFROMMV,24741,11,0.44460611939695244
Area 32,2016,THEFTFROMMV,14325,8,0.5584642233856894
Area 33,2016,THEFTFROMMV,31509,13,0.4125805325462566
Area 34,2016,THEFTFROMMV,25959,11,0.4237451365615008
Area 35,2016,THEFTFROMMV,19402,15,0.7731161735903516
Area 36,2016,THEFTFROMMV,10966,1,0.09119095385737734
Area 37,2016,THEFTFROMMV,33798,14,0.4142256938280372
Area 38,2016,THEFTFROMMV,31835,12,0.37694361551751215
Area 39,2016,THEFTFROMMV,17048,9,0.5279211637728766
Area 40,2016,THEFTFROMMV,20149,7,0.3474117822224428
Area 41,2016,THEFTFROMMV,10026,5,0.4987033712347895
Area 42,2016,THEFTFROMMV,37605,17,0.45206754420954665
Area 43,2016,THEFTFROMMV,21151,8,0.37823270767339606
Area 44,2016,THEFTFROMMV,30558,12,0.3926958570587081
Area 45,2016,THEFTFROMMV,19214,13,0.6765899864682003
Area 46,2016,THEFTFROMMV,19286,7,0.36295758581354354
Area 47,2016,THEFTFROMMV,28193,10,0.3546979746745646
Area 48,2016,THEFTFROMMV,29557,9,0.30449639679263796
Area 49,2016,THEFTFROMMV,39975,23,0.5753595997498436
Area 50,2016,THEFTFROMMV,19490,7,0.35915854284248333
Area 51,2016,THEFTFROMMV,22412,12,0.5354274495805819
Area 52,2016,THEFTFROMMV,17047,8,0.46929078430222326
Area 53,2016,THEFTFROMMV,39723,11,0.27691765475920754
Area 54,2016,THEFTFROMMV,25476,13,0.5102841890406656
Area 55,2016,THEFTFROMMV,22368,14,0.6258941344778255
Area 56,2016,THEFTFROMMV,36541,17,0.46523083659451026
Area 57,2016,THEFTFROMMV,26068,13,0.49869571888905934
Area 58,2016,THEFTFROMMV,35574,20,0.5622083544161466
Area 59,2016,THEFTFROMMV,38752,17,0.43868703550784477
Area 60,2016,THEFTFROMMV,23890,8,0.33486814566764334
Area 61,2016,THEFTFROMMV,16283,7,0.42989621077197077
Area 62,2016,THEFTFROMMV,21578,6,0.27806098804337753
Area 63,2016,THEFTFROMMV,31800,16,0.5031446540880503
Area 64,2016,THEFTFROMMV,30901,18,0.5825054205365522
Area 65,2016,THEFTFROMMV,33077,11,0.3325573661456601
Area 66,2016,THEFTFROMMV,8832,2,0.22644927536231885
Area 67,2016,THEFTFROMMV,31027,18,0.5801398781706255
Area 68,2016,THEFTFROMMV,19535,16,0.8190427437931918
Area 69,2016,THEFTFROMMV,22532,10,0.4438132433871827
Area 70,2016,THEFTFROMMV,31502,19,0.6031363088057901
Area 71,2016,THEFTFROMMV,27762,10,0.36020459621064765
Area 72,2016,THEFTFROMMV,37952,12,0.31618887015177066
Area 73,2016,THEFTFROMMV,5412,1,0.18477457501847747
Area 74,2016,THEFTFROMMV,15761,10,0.6344775077723495
Area 75,2016,THEFTFROMMV,35570,20,0.562271577171774
Area 76,2016,THEFTFROMMV,13985,5,0.3575259206292456
Area 77,2016,THEFTFROMMV,19744,10,0.506482982171799
Area 78,2016,THEFTFROMMV,30945,18,0.58167716917111
Area 79,2016,THEFTFROMMV,19803,11,0.555471393223249
Area 80,2016,THEFTFROMMV,11600,6,0.5172413793103449
Area 81,2016,THEFTFROMMV,11789,7,0.5937738569853253
Area 82,2016,THEFTFROMMV,5617,3,0.5340929321701976
Area 83,2016,THEFTFROMMV,36516,26,0.7120166502355132
Area 84,2016,THEFTFROMMV,5538,3,0.5417118093174431
Area 85,2016,THEFTFROMMV,37262,15,0.4025548816488648
Area 86,2016,THEFTFROMMV,35452,14,0.39490014667719736
Area 87,2016,THEFTFROMMV,8624,4,0.46382189239332094
Area 88,2016,THEFTFROMMV,20581,15,0.7288275593994461
Area 89,2016,THEFTFROMMV,24391,15,0.6149809355909968
Area 90,2016,THEFTFROMMV,7210,1,0.13869625520110956
Area 91,2016,THEFTFROMMV,7285,2,0.27453671928620454
Area 92,2016,THEFTFROMMV,23761,14,0.589200791212491
Area 93,2016,THEFTFROMMV,37280,12,0.3218884120171674
Area 94,2016,THEFTFROMMV,12825,6,0.46783625730994155
Area 95,2016,THEFTFROMMV,19750,11,0.5569620253164557
Area 96,2016,THEFTFROMMV,29262,8,0.2733921126375504
Area 97,2016,THEFTFROMMV,30448,15,0.49264319495533365
Area 98,2016,THEFTFROMMV,15686,11,0.7012622720897616
Area 99,2016,THEFTFROMMV,32454,8,0.24650274234300856
Area 100,2016,THEFTFROMMV,17636,14,0.7938308006350647
Area 1,2017,THEFTFROMMV,7985,3,0.3757044458359424
Area 2,2017,THEFTFROMMV,34924,17,0.4867712747680678
Area 3,2017,THEFTFROMMV,34709,17,0.4897865107032758
Area 4,2017,THEFTFROMMV,7756,8,1.0314595152140278
Area 5,2017,THEFTFROMMV,14641,12,0.8196161464380849
Area 6,2017,THEFTFROMMV,36312,21,0.5783212161269002
Area 7,2017,THEFTFROMMV,19182,10,0.5213220727765613
Area 8,2017,THEFTFROMMV,20179,6,0.2973388175826354
Area 9,2017,THEFTFROMMV,32167,11,0.34196536823452606
Area 10,2017,THEFTFROMMV,29172,11,0.3770739064856712
Area 11,2017,THEFTFROMMV,14096,5,0.3547105561861521
Area 12,2017,THEFTFROMMV,35537,17,0.4783746517713932
Area 13,2017,THEFTFROMMV,33980,14,0.4120070629782225
Area 14,2017,THEFTFROMMV,12988,11,0.8469356328919002
Area 15,2017,THEFTFROMMV,18535,4,0.21580793094146208
Area 16,2017,THEFTFROMMV,29540,9,0.3046716316858497
Area 17,2017,THEFTFROMMV,11215,2,0.17833259028087384
Area 18,2017,THEFTFROMMV,22982,8,0.3480985118788617
Area 19,2017,THEFTFROMMV,34393,9,0.26168115604919606
Area 20,2017,THEFTFROMMV,33824,18,0.5321665089877011
Area 21,2017,THEFTFROMMV,5040,1,0.1984126984126984
Area 22,2017,THEFTFROMMV,19425,15,0.7722007722007722
Area 23,2017,THEFTFROMMV,12283,5,0.4070666775217781
Area 24,2017,THEFTFROMMV,33501,10,0.29849855228202143
Area 25,2017,THEFTFROMMV,16472,9,0.5463817387081107
Area 26,2017,THEFTFROMMV,17300,7,0.4046242774566474
Area 27,2017,THEFTFROMMV,11133,7,0.6287613401598849
Area 28,2017,THEFTFROMMV,38522,18,0.4672654586989253
Area 29,2017,THEFTFROMMV,26811,10,0.37298123904367614
Area 30,2017,THEFTFROMMV,14639,5,0.3415533847940433
Area 31,2017,THEFTFROMMV,24741,7,0.2829311668889697
Area 32,2017,THEFTFROMMV,14325,8,0.5584642233856894
Area 33,2017,THEFTFROMMV,31509,17,0.5395283887143356
Area 34,2017,THEFTFROMMV,25959,18,0.6934011325551831
Area 35,2017,THEFTFROMMV,19402,8,0.41232862591485414
Area 36,2017,THEFTFROMMV,10966,6,0.547145723144264
Area 37,2017,THEFTFROMMV,33798,15,0.4438132433871827
Area 38,2017,THEFTFROMMV,31835,9,0.28270771163813413
Area 39,2017,THEFTFROMMV,17048,11,0.645236977944627
Area 40,2017,THEFTFROMMV,20149,8,0.3970420368256489
Area 41,2017,THEFTFROMMV,10026,8,0.7979253939756633
Area 42,2017,THEFTFROMMV,37605,17,0.45206754420954665
Area 43,2017,THEFTFROMMV,21151,8,0.37823270767339606
Area 44,2017,THEFTFROMMV,30558,21,0.6872177498527391
Area 45,2017,THEFTFROMMV,19214,12,0.6245446028937234
Area 46,2017,THEFTFROMMV,19286,10,0.5185108368764908
Area 47,2017,THEFTFROMMV,28193,17,0.6029865569467598
Area 48,2017,THEFTFROMMV,29557,9,0.30449639679263796
Area 49,2017,THEFTFROMMV,39975,23,0.5753595997498436
Area 50,2017,THEFTFROMMV,19490,9,0.4617752693689071
Area 51,2017,THEFTFROMMV,22412,5,0.22309477065857578
Area 52,2017,THEFTFROMMV,17047,6,0.3519680882266674
Area 53,2017,THEFTFROMMV,39723,21,0.528660977267578
Area 54,2017,THEFTFROMMV,25476,12,0.4710315591144607
Area 55,2017,THEFTFROMMV,22368,11,0.4917739628040057
Area 56,2017,THEFTFROMMV,36541,22,0.6020634355928957
Area 57,2017,THEFTFROMMV,26068,9,0.3452508823078103
Area 58,2017,THEFTFROMMV,35574,20,0.5622083544161466
Area 59,2017,THEFTFROMMV,38752,11,0.28385631709331133
Area 60,2017,THEFTFROMMV,23890,4,0.16743407283382167
Area 61,2017,THEFTFROMMV,16283,5,0.30706872197997914
Area 62,2017,THEFTFROMMV,21578,9,0.4170914820650663
Area 63,2017,THEFTFROMMV,31800,12,0.3773584905660377
Area 64,2017,THEFTFROMMV,30901,15,0.4854211837804602
Area 65,2017,THEFTFROMMV,33077,15,0.45348731747135473
Area 66,2017,THEFTFROMMV,8832,1,0.11322463768115942
Area 67,2017,THEFTFROMMV,31027,11,0.35452992554871565
Area 68,2017,THEFTFROMMV,19535,5,0.2559508574353724
Area 69,2017,THEFTFROMMV,22532,11,0.488194567725901
Area 70,2017,THEFTFROMMV,31502,15,0.47616024379404487
Area 71,2017,THEFTFROMMV,27762,11,0.3962250558317124
Area 72,2017,THEFTFROMMV,37952,18,0.47428330522765594
Area 73,2017,THEFTFROMMV,5412,0,0
Area 74,2017,THEFTFROMMV,15761,6,0.3806865046634097
Area 75,2017,THEFTFROMMV,35570,13,0.3654765251616531
Area 76,2017,THEFTFROMMV,13985,4,0.28602073650339654
Area 77,2017,THEFTFROMMV,19744,6,0.3038897893030794
Area 78,2017,THEFTFROMMV,30945,14,0.45241557602197446
Area 79,2017,THEFTFROMMV,19803,8,0.40397919507145386
Area 80,2017,THEFTFROMMV,11600,10,0.8620689655172413
Area 81,2017,THEFTFROMMV,11789,4,0.33929934684875734
Area 82,2017,THEFTFROMMV,5617,2,0.35606195478013175
Area 83,2017,THEFTFROMMV,36516,19,0.5203198597874904
Area 84,2017,THEFTFROMMV,5538,1,0.18057060310581438
Area 85,2017,THEFTFROMMV,37262,14,0.3757178895389405
Area 86,2017,THEFTFROMMV,35452,19,0.5359359133476249
Area 87,2017,THEFTFROMMV,8624,4,0.46382189239332094
Area 88,2017,THEFTFROMMV,20581,13,0.6316505514795199
Area 89,2017,THEFTFROMMV,24391,21,0.8609733098273953
Area 90,2017,THEFTFROMMV,7210,3,0.41608876560332875
Area 91,2017,THEFTFROMMV,7285,2,0.27453671928620454
Area 92,2017,THEFTFROMMV,23761,11,0.4629434788098144
Area 93,2017,THEFTFROMMV,37280,15,0.40236051502145925
Area 94,2017,THEFTFROMMV,12825,5,0.3898635477582846
Area 95,2017,THEFTFROMMV,19750,5,0.25316455696202533
Area 96,2017,THEFTFROMMV,29262,13,0.4442621830360194
Area 97,2017,THEFTFROMMV,30448,18,0.5911718339464005
Area 98,2017,THEFTFROMMV,15686,7,0.44625780951166644
Area 99,2017,THEFTFROMMV,32454,12,0.36975411351451287
Area 100,2017,THEFTFROMMV,17636,13,0.7371286005897029
